instancia,tipo,n,m,num_clientes,modo_federado,tecnica,parametros,seed,obj_value_central,obj_value_federado,perdida,n_buckets_central,n_buckets_federado,tiempo,kendall_tau,buckets_central,buckets_federado
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.1,1,35.095238095238095,31.666666666666675,13.904761904761912,2,1,0.9255201000487432,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.2,1,35.095238095238095,23.190476190476197,13.904761904761912,2,1,0.1143769999034702,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.3,1,35.095238095238095,29.761904761904763,7.238095238095241,2,2,0.4340024999110028,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.0,1,35.095238095238095,35.095238095238095,0.0,2,2,6.983110999921337,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.1,1,35.095238095238095,38.095238095238095,0.0,2,2,9.397721600020304,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.2,1,35.095238095238095,34.21428571428567,7.238095238095241,2,2,0.783642299938947,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.3,1,35.095238095238095,36.42857142857144,0.0,2,2,8.749003400094807,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.0,2,35.095238095238095,35.095238095238095,0.0,2,2,7.105116100050509,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.1,2,35.095238095238095,32.285714285714285,13.904761904761912,2,1,0.612633999902755,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.2,2,35.095238095238095,26.380952380952383,13.904761904761912,2,1,0.2323863999918103,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,local,b=0.3,2,35.095238095238095,23.23809523809524,13.904761904761912,2,1,0.10840729996562,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.0,2,35.095238095238095,35.095238095238095,0.0,2,2,6.890017000027001,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.1,2,35.095238095238095,37.45238095238096,7.238095238095241,2,2,7.0667124999454245,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.2,2,35.095238095238095,35.714285714285715,0.0,2,2,2.269485800061375,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,2,rankings,movimiento,b=0.3,2,35.095238095238095,34.261904761904766,13.904761904761912,2,1,0.7575771999545395,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,3,rankings,local,b=0.0,0,35.095238095238095,35.095238095238095,0.0,2,2,7.020474199904129,1.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,3,rankings,local,b=0.1,0,35.095238095238095,28.28571428571429,7.238095238095241,2,2,0.354808900039643,0.3779644730092272,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[2], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,3,rankings,local,b=0.2,0,35.095238095238095,29.23809523809523,13.904761904761912,2,1,0.7146329000825062,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
00035-00000003.soc,soc,15,42,3,rankings,local,b=0.3,0,35.095238095238095,20.428571428571438,13.904761904761912,2,1,0.1545807999791577,0.0,"[[2, 3, 8, 9, 10], [1, 4, 5, 6, 7, 11, 12, 13, 14, 15]]","[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]"
